1053.99,-35.48,,9.35
1054.81,-35.2,,9.35
1055.63,-34.91,,9.35
1056.45,-34.62,,9.35
1057.26,-34.34,,9.35
1058.07,-34.06,,9.35
1058.87,-33.77,,9.35
1059.67,-33.49,,9.35
1060.47,-33.21,,9.35
1061.26,-32.93,,9.35
1062.05,-32.65,,9.35
1062.82,-32.37,,9.35
1063.6,-32.09,,9.35
1064.36,-31.82,,9.35
1065.12,-31.55,,9.35
1065.87,-31.28,,9.35
1066.62,-31.01,,9.35
1067.36,-30.74,,9.35
1068.09,-30.48,,9.35
1068.81,-30.21,,9.35
1069.53,-29.95,,9.35
1070.25,-29.7,,9.35
1070.96,-29.44,,9.35
1071.66,-29.19,,9.35
1072.35,-28.94,,9.35
1073.04,-28.69,,9.35
1073.72,-28.45,,9.35
1074.4,-28.2,,9.35
1075.07,-27.96,,9.35
1075.74,-27.72,,9.35
1076.4,-27.48,,9.35
1077.07,-27.25,,9.35
1077.72,-27.01,,9.35
1078.37,-26.78,,9.35
1079.02,-26.55,,9.35
1079.66,-26.32,,9.35
1080.3,-26.09,,9.35
1080.93,-25.86,,9.35
1081.56,-25.64,,9.35
1082.18,-25.41,,9.35
1082.8,-25.19,,9.35
1083.42,-24.97,,9.35
1084.03,-24.75,,9.35
1084.63,-24.53,,9.35
1085.23,-24.31,,9.35
1085.83,-24.1,,9.35
1086.42,-23.89,,9.35
1087,-23.68,,9.35
1087.58,-23.47,,9.35
1088.15,-23.26,,9.35
1088.71,-23.06,,9.35
1089.26,-22.86,,9.35
1089.8,-22.67,,9.35
1090.33,-22.47,,9.35
1090.86,-22.28,,9.35
1091.37,-22.1,,9.35
1091.88,-21.92,,9.35
1092.38,-21.74,,9.35
1092.87,-21.57,,9.35
1093.34,-21.4,,9.35
1093.81,-21.23,,9.35
1094.27,-21.07,,9.35
1094.71,-20.91,,9.35
1095.15,-20.75,,9.35
1095.58,-20.6,,9.35
1095.99,-20.46,,9.35
1096.4,-20.31,,9.35
1096.79,-20.17,,9.35
1097.18,-20.04,,9.35
1097.55,-19.91,,9.35
1097.92,-19.78,,9.36
1098.27,-19.66,,9.36
1098.62,-19.54,,9.36
1099.28,-19.3,,9.36
1099.6,-19.19,,9.36
1099.91,-19.08,,9.36
1100.22,-18.97,,9.36
1100.53,-18.87,,9.36
1100.84,-18.76,,9.36
1101.14,-18.66,,9.36
1101.43,-18.55,,9.36
1101.73,-18.45,,9.36
1102.02,-18.35,,9.36
1102.3,-18.25,,9.36
1102.58,-18.15,,9.36
1102.86,-18.05,,9.36
1103.13,-17.96,,9.36
1103.39,-17.87,,9.36
1103.65,-17.78,,9.36
1103.9,-17.69,,9.36
1104.15,-17.6,,9.36
1104.39,-17.51,,9.36
1104.62,-17.43,,9.36
1104.84,-17.35,,9.36
1105.06,-17.27,,9.36
1105.27,-17.19,,9.36
1105.48,-17.12,,9.36
1105.68,-17.05,,9.36
1105.87,-16.98,,9.36
1106.06,-16.91,,9.36
1106.24,-16.85,,9.36
1106.41,-16.78,,9.36
1106.58,-16.72,,9.36
1106.74,-16.66,,9.36
1106.9,-16.6,,9.36
1107.06,-16.55,,9.36
1107.21,-16.49,,9.36
1107.35,-16.44,,9.36
1107.49,-16.39,,9.36
1107.63,-16.34,,9.36
1107.76,-16.29,,9.36
1107.89,-16.24,,9.36
1108.02,-16.2,,9.36
1108.13,-16.15,,9.36
1108.25,-16.11,,9.36
1108.36,-16.07,,9.36
1108.46,-16.03,,9.36
1108.56,-16,,9.36
1108.65,-15.96,,9.36
1108.74,-15.93,,9.36
1108.83,-15.9,,9.36
1108.91,-15.87,,9.36
