x,y,z,yaw,velocity,change_flag
99.0714,-131.7039,-2.4689,-0.0692,13.3864,0
100.1979,-131.7861,-2.4703,-0.0573,13.7335,0
101.3407,-131.8497,-2.4507,-0.0436,13.8043,0
102.4817,-131.8989,-2.4485,-0.0281,14.0609,0
103.6245,-131.9191,-2.4380,-0.0130,13.8274,0
104.8082,-131.9384,-2.4315,0.0033,14.2160,0
105.9882,-131.9399,-2.4313,0.0205,13.3018,0
107.1987,-131.9178,-2.4323,0.0371,14.8862,0
108.3948,-131.8792,-2.4181,0.0547,14.2860,0
109.6390,-131.7872,-2.4045,0.0733,15.5613,0
110.8561,-131.6907,-2.4059,0.0899,14.6953,0
112.1017,-131.5653,-2.4036,0.1053,15.1155,0
113.3695,-131.4270,-2.4019,0.1160,15.0542,0
114.6319,-131.2867,-2.3858,0.1244,15.5354,0
115.9300,-131.1164,-2.3757,0.1309,15.0618,0
117.1986,-130.9756,-2.3679,0.1353,15.4049,0
118.4693,-130.7744,-2.3624,0.1399,15.4004,0
119.7710,-130.6058,-2.3424,0.1463,15.5799,0
121.0566,-130.4312,-2.3448,0.1533,15.7815,0
122.3718,-130.2096,-2.3281,0.1593,16.0818,0
123.6656,-129.9948,-2.3164,0.1642,15.6337,0
124.9612,-129.8029,-2.2940,0.1680,15.4672,0
126.2715,-129.5629,-2.2694,0.1709,16.1154,0
127.5742,-129.3492,-2.2666,0.1719,15.3391,0
128.8971,-129.1453,-2.2472,0.1727,16.6745,0
130.2078,-128.9187,-2.2405,0.1716,16.1826,0
131.5255,-128.6779,-2.2307,0.1706,15.5879,0
132.8404,-128.4507,-2.2153,0.1699,16.3202,0
134.2032,-128.2222,-2.1942,0.1697,16.9382,0
135.5032,-128.0083,-2.1840,0.1696,15.7261,0
136.8501,-127.7794,-2.1888,0.1694,16.3019,0
138.2192,-127.5668,-2.1795,0.1695,16.6954,0
139.5771,-127.3236,-2.1798,0.1693,16.3103,0
140.9424,-127.1022,-2.1570,0.1691,16.6060,0
142.3167,-126.8662,-2.1373,0.1692,16.8469,0
143.6806,-126.6315,-2.1430,0.1693,16.6872,0
145.0784,-126.4026,-2.1154,0.1686,16.8076,0
146.4415,-126.1904,-2.1053,0.1682,16.4169,0
147.8552,-125.9444,-2.0839,0.1669,17.0295,0
149.2332,-125.7070,-2.0582,0.1667,16.7280,0
150.6037,-125.4936,-2.0350,0.1669,16.2148,0
152.0023,-125.2651,-2.0140,0.1666,16.8648,0
153.3855,-125.0338,-1.9952,0.1658,17.7731,0
154.7684,-124.8246,-1.9991,0.1654,16.5703,0
156.1498,-124.5842,-1.9688,0.1650,16.4392,0
157.5508,-124.3575,-1.9449,0.1643,17.5051,0
158.9210,-124.1440,-1.9186,0.1634,17.1802,0
160.2799,-123.9377,-1.8867,0.1628,15.6438,0
161.6795,-123.7031,-1.8746,0.1630,17.3374,0
163.0218,-123.4875,-1.8434,0.1626,16.4028,0
164.3934,-123.2743,-1.8052,0.1625,16.7096,0
165.7847,-123.0538,-1.7832,0.1625,16.9060,0
167.1143,-122.8292,-1.7737,0.1625,16.5918,0
168.4934,-122.6148,-1.7205,0.1624,16.7393,0
169.8518,-122.4079,-1.7241,0.1638,15.9525,0
171.2024,-122.1693,-1.7238,0.1646,16.2971,0
172.5482,-121.9641,-1.6863,0.1662,15.7725,0
173.9069,-121.7181,-1.6403,0.1659,16.6680,0
175.2106,-121.5208,-1.6604,0.1650,15.7250,0
176.5211,-121.3074,-1.6183,0.1645,16.1461,0
177.8629,-121.0956,-1.6208,0.1640,16.2151,0
179.1830,-120.8920,-1.5784,0.1639,16.1403,0
180.5309,-120.6792,-1.5865,0.1643,16.6382,0
181.8581,-120.4541,-1.5728,0.1648,15.9323,0
183.2535,-120.2206,-1.5294,0.1654,16.9163,0
184.5899,-120.0057,-1.5174,0.1653,16.4331,0
185.9367,-119.8016,-1.5014,0.1657,16.5370,0
187.2905,-119.5436,-1.4749,0.1655,16.7704,0
188.6307,-119.3608,-1.4684,0.1656,16.5559,0
189.9514,-119.1122,-1.4414,0.1661,15.5299,0
191.2982,-118.9182,-1.4151,0.1674,16.4152,0
192.6238,-118.7084,-1.3985,0.1685,16.1329,0
193.9639,-118.4658,-1.3732,0.1704,16.1387,0
195.2803,-118.2356,-1.3629,0.1728,16.3233,0
196.5931,-118.0209,-1.3304,0.1756,15.8076,0
197.9173,-117.7724,-1.3028,0.1777,16.2912,0
199.2296,-117.5746,-1.2613,0.1804,15.7027,0
200.5063,-117.3280,-1.2635,0.1828,15.6182,0
201.7951,-117.1195,-1.2430,0.1841,15.2318,0
203.0933,-116.8607,-1.1984,0.1855,15.7527,0
204.3513,-116.6316,-1.1947,0.1875,15.2206,0
205.5931,-116.3980,-1.1604,0.1886,14.7760,0
206.8818,-116.1635,-1.1310,0.1900,15.3130,0
208.1346,-115.9282,-1.1188,0.1907,15.4799,0
209.3453,-115.7156,-1.0866,0.1916,14.3541,0
210.5728,-115.4672,-1.0702,0.1926,15.0443,0
211.8217,-115.2295,-1.0357,0.1932,15.4328,0
212.9925,-115.0006,-1.0142,0.1936,14.2668,0
214.1951,-114.7906,-0.9926,0.1947,14.8390,0
215.3661,-114.5380,-0.9712,0.1951,14.0808,0
216.5582,-114.3045,-0.9355,0.1954,14.3861,0
217.7433,-114.0711,-0.9349,0.1963,14.4896,0
218.9038,-113.8586,-0.8894,0.1967,14.4624,0
220.0555,-113.6288,-0.8701,0.1966,14.1591,0
221.1866,-113.3901,-0.8416,0.1963,14.3646,0
222.3405,-113.1775,-0.8197,0.1966,13.8414,0
223.4616,-112.9728,-0.7835,0.1959,13.4616,0
224.5634,-112.7772,-0.7545,0.1949,13.2266,0
225.6874,-112.5215,-0.7610,0.1941,13.5988,0
226.7954,-112.2952,-0.7213,0.1931,13.5121,0
227.8832,-112.0804,-0.6905,0.1924,13.4705,0
228.9522,-111.8932,-0.6575,0.1912,13.1218,0
230.0151,-111.6921,-0.6373,0.1899,13.2379,0
231.0617,-111.4983,-0.5948,0.1890,12.8562,0
232.1115,-111.3011,-0.5821,0.1883,12.7830,0
233.1043,-111.1262,-0.5472,0.1872,12.7995,0
234.1512,-110.9308,-0.5259,0.1866,12.5870,0
235.1371,-110.7406,-0.4874,0.1859,12.3981,0
236.1265,-110.5630,-0.4507,0.1857,11.8518,0
237.4052,-110.3307,-0.4282,0.1842,11.4400,0
238.6815,-110.0929,-0.4095,0.1831,11.7343,0
239.9675,-109.8675,-0.3726,0.1823,12.2904,0
241.2085,-109.6428,-0.3325,0.1814,11.3940,0
242.4527,-109.4260,-0.3165,0.1810,11.3634,0
243.6795,-109.2286,-0.2263,0.1818,11.6296,0
244.9018,-108.9870,-0.2813,0.1808,11.6425,0
246.0950,-108.7714,-0.2428,0.1787,10.9789,0
247.2889,-108.5477,-0.1686,0.1799,10.8690,0
248.4656,-108.3268,-0.1492,0.1813,10.7618,0
249.6314,-108.1243,-0.1378,0.1817,10.8814,0
250.7667,-107.9245,-0.1094,0.1813,10.6319,0
251.8741,-107.7265,-0.0528,0.1819,10.2793,0
252.9799,-107.4980,-0.0698,0.1819,10.0010,0
254.0528,-107.3118,-0.0096,0.1818,9.1203,0
255.1301,-107.1211,0.0124,0.1808,9.9825,0
256.1759,-106.9423,0.0352,0.1777,9.5250,0
257.2094,-106.7477,0.0706,0.1721,9.0793,0
258.2168,-106.5748,0.0988,0.1663,8.9621,0
259.2229,-106.4025,0.1268,0.1614,9.1943,0
260.2221,-106.2457,0.1653,0.1560,8.6529,0
261.4426,-106.0505,0.1891,0.1506,8.9498,0
262.6318,-105.8718,0.2069,0.1508,8.8703,0
263.8141,-105.6932,0.2396,0.1543,8.4284,0
264.9590,-105.4973,0.2635,0.1658,8.2132,0
266.0688,-105.3367,0.3033,0.1865,8.5110,0
267.2037,-105.1373,0.3604,0.2341,8.3689,0
268.2774,-104.8827,0.3876,0.3145,7.6705,0
269.3016,-104.5455,0.3798,0.4280,7.4375,0
270.3068,-104.2097,0.4440,0.5995,5.4650,0
271.2370,-103.5690,0.4808,0.7742,6.3013,0
272.0211,-102.7345,0.5181,0.9962,5.6694,0
272.6466,-101.7491,0.5515,1.2238,6.3453,0
272.9711,-100.7621,0.5922,1.4166,6.4061,0
273.1516,-99.6293,0.6040,1.5987,7.5830,0
273.1080,-98.6032,0.6211,1.7342,7.7413,0
272.9437,-97.4734,0.6335,1.8522,8.3393,0
272.6002,-96.2883,0.6368,1.9445,9.2628,0
272.2337,-95.3281,0.6513,1.9904,9.2949,0
271.7853,-94.3648,0.6521,2.0057,9.3401,0
271.3390,-93.4002,0.6458,2.0098,9.8329,0
270.8676,-92.3816,0.6608,2.0082,9.7150,0
270.3967,-91.3521,0.6690,2.0027,10.6776,0
269.8976,-90.2970,0.6576,1.9956,10.6241,0
269.4145,-89.2211,0.6700,1.9890,10.8645,0
268.9356,-88.0795,0.6624,1.9820,11.4041,0
268.4269,-86.9373,0.6769,1.9752,11.4720,0
267.9609,-85.7498,0.6734,1.9688,11.4275,0
267.4424,-84.5470,0.6807,1.9623,11.6802,0
266.9441,-83.3181,0.6910,1.9553,12.3424,0
266.5723,-82.3766,0.7101,1.9500,11.9008,0
266.1942,-81.3910,0.7142,1.9443,12.6438,0
265.8011,-80.4348,0.7298,1.9375,13.2734,0
265.4435,-79.4306,0.7327,1.9313,13.5778,0
265.0793,-78.4070,0.7378,1.9257,13.5796,0
264.6790,-77.3950,0.7485,1.9196,13.2040,0
264.3136,-76.3444,0.7596,1.9141,12.8270,0
263.9478,-75.3163,0.7809,1.9083,12.8886,0
263.5990,-74.2971,0.7964,1.9032,13.3777,0
263.2564,-73.2939,0.7975,1.8979,12.5958,0
262.8985,-72.2706,0.7990,1.8931,13.0288,0
262.5721,-71.2545,0.7849,1.8877,12.4690,0
262.2380,-70.1969,0.8101,1.8821,13.2188,0
261.9259,-69.1546,0.8354,1.8762,13.5023,0
261.5686,-68.1142,0.8425,1.8694,12.8799,0
261.2692,-67.0788,0.8461,1.8623,12.4898,0
260.9501,-66.0172,0.8716,1.8551,13.2296,0
260.6648,-64.9535,0.8810,1.8471,12.8290,0
260.3412,-63.8780,0.9120,1.8390,13.5594,0
260.0575,-62.8082,0.9135,1.8301,13.3393,0
259.7628,-61.7125,0.9341,1.8213,13.8578,0
259.5117,-60.6290,0.9667,1.8119,13.1726,0
259.2704,-59.5436,0.9904,1.8032,13.1163,0
258.9934,-58.4556,1.0115,1.7942,13.2911,0
258.7647,-57.3328,1.0177,1.7856,14.3229,0
258.5320,-56.2304,1.0149,1.7773,13.6651,0
258.2902,-55.0949,1.0240,1.7712,13.6122,0
258.0685,-53.9452,1.0407,1.7653,14.0630,0
257.8667,-52.8245,1.0546,1.7611,13.3982,0
257.6425,-51.6860,1.0946,1.7570,13.7733,0
257.4337,-50.5229,1.1097,1.7536,14.0010,0
257.2413,-49.3876,1.1271,1.7497,13.6120,0
257.0252,-48.2207,1.1224,1.7477,14.7037,0
256.8184,-47.0671,1.1405,1.7466,14.3715,0
256.6393,-45.8847,1.1646,1.7467,13.8696,0
256.4101,-44.7272,1.1828,1.7483,14.4263,0
256.2084,-43.5521,1.2096,1.7506,14.0796,0
255.9909,-42.3680,1.2373,1.7537,14.8090,0
255.7775,-41.2330,1.2450,1.7570,13.9375,0
255.5443,-40.0684,1.2610,1.7606,13.9599,0
255.3537,-38.8950,1.2909,1.7641,14.3542,0
255.1101,-37.7176,1.2833,1.7680,14.4401,0
254.9044,-36.5575,1.3203,1.7701,13.8127,0
254.6689,-35.3851,1.3474,1.7725,14.5733,0
254.4361,-34.2430,1.3646,1.7744,13.2800,0
254.1885,-33.0492,1.3887,1.7755,14.2604,0
253.9673,-31.9299,1.4008,1.7747,13.7870,0
253.7470,-30.7693,1.4127,1.7750,14.1284,0
253.5370,-29.6582,1.4256,1.7737,14.1365,0
253.3060,-28.5500,1.4299,1.7719,12.3568,0
253.0938,-27.4175,1.4474,1.7692,13.5601,0
252.8488,-26.3356,1.4759,1.7674,13.1698,0
252.6812,-25.2160,1.4932,1.7654,13.3722,0
252.4493,-24.1646,1.4923,1.7643,13.2787,0
252.2442,-23.0538,1.5081,1.7619,13.4540,0
252.0016,-21.7133,1.5253,1.7585,13.0990,0
251.7724,-20.6651,1.5504,1.7574,12.0685,0
251.5981,-19.6220,1.5655,1.7569,12.9668,0
251.3919,-18.6355,1.5880,1.7585,11.5890,0
251.2251,-17.6394,1.5966,1.7590,12.6464,0
251.0202,-16.6523,1.6112,1.7606,11.5432,0
250.8393,-15.6493,1.6275,1.7632,12.7205,0
250.6097,-14.3473,1.6371,1.7691,12.1364,0
250.3873,-13.3386,1.6410,1.7748,13.0925,0
250.1038,-12.0274,1.6606,1.7819,12.3287,0
249.9036,-11.0472,1.6683,1.7876,11.7908,0
249.7054,-10.0270,1.6964,1.7929,12.8762,0
249.4090,-8.7573,1.7363,1.8000,11.7704,0
249.1721,-7.7477,1.7444,1.8048,12.1192,0
248.9585,-6.7531,1.7581,1.8093,12.2462,0
248.7216,-5.7509,1.7702,1.8143,12.1888,0
248.5004,-4.7683,1.8168,1.8190,12.2835,0
248.2189,-3.7319,1.8212,1.8249,13.3104,0
247.9785,-2.7081,1.8259,1.8298,12.1872,0
247.7398,-1.7238,1.8339,1.8336,12.6082,0
247.4356,-0.6956,1.8769,1.8342,12.7325,0
247.1850,0.3438,1.8492,1.8319,12.7374,0
246.9102,1.3694,1.8968,1.8293,12.3581,0
246.6201,2.3908,1.8955,1.8251,13.7039,0
246.3735,3.4644,1.9330,1.8207,12.7235,0
246.1067,4.4966,1.9152,1.8149,12.9837,0
245.8624,5.5844,1.9314,1.8096,13.0763,0
245.6351,6.6148,1.9651,1.8038,12.0413,0
245.3749,7.6531,2.0002,1.7983,14.0449,0
245.1460,8.6960,2.0336,1.7937,12.2817,0
244.9135,9.7377,2.0566,1.7893,13.9317,0
244.6751,10.7525,2.0584,1.7842,12.6515,0
244.4682,11.7471,2.0800,1.7791,11.8277,0
244.2643,12.7568,2.1205,1.7745,12.9313,0
244.0205,14.0696,2.1382,1.7724,12.5261,0
243.7409,15.3582,2.1828,1.7775,12.1950,0
243.4691,16.6349,2.2106,1.7865,11.5610,0
243.1581,17.9153,2.2314,1.7944,11.8011,0
242.9041,19.1604,2.2319,1.7958,13.3106,0
242.6249,20.3862,2.2439,1.7968,11.8768,0
242.3762,21.6227,2.2744,1.7968,10.8237,0
242.0757,22.7936,2.2702,1.7939,11.4663,0
241.8462,24.0118,2.3166,1.7908,11.8994,0
241.5354,25.1488,2.3332,1.7861,9.7005,0
241.3710,26.2705,2.3403,1.7802,10.0145,0
241.1413,27.3110,2.3367,1.7727,8.9586,0
240.8958,28.5276,2.3570,1.7622,8.9237,0
240.6887,29.6634,2.3579,1.7506,7.9155,0
240.4743,30.7401,2.3650,1.7347,7.7151,0
240.2498,31.8071,2.4049,1.6884,7.0618,0
240.1298,32.8867,2.4186,1.6117,6.7419,0
240.0193,33.9386,2.4665,1.5001,6.3581,0
240.0295,35.0420,2.5066,1.3304,7.2065,0
240.3513,36.0485,2.5830,1.1303,7.0312,0
240.9359,37.0621,2.6365,0.9197,6.9918,0
241.5556,37.8472,2.6752,0.7408,7.8535,0
242.3069,38.5303,2.7231,0.5650,7.3527,0
243.3046,39.1209,2.7719,0.4015,8.9491,0
244.4675,39.5375,2.8228,0.2660,10.3043,0
245.4919,39.7790,2.8638,0.1871,9.5042,0
246.7177,39.9713,2.9081,0.1442,10.3490,0
247.8277,40.1168,2.9463,0.1374,9.4813,0
248.9683,40.2583,2.9808,0.1427,11.1330,0
250.1199,40.3791,2.9988,0.1613,9.6046,0
251.2951,40.6046,3.0541,0.1913,10.8506,0
252.4949,40.8560,3.0827,0.2335,10.9604,0
253.6432,41.1491,3.1294,0.2944,10.2803,0
254.8566,41.4581,3.1738,0.3794,11.6456,0
255.8915,41.9937,3.2136,0.4944,10.8518,0
256.9556,42.5680,3.2597,0.6248,10.6853,0
257.8185,43.2399,3.2929,0.7696,9.7586,0
258.5771,44.0724,3.3298,0.9262,9.5071,0
259.2207,44.9937,3.4073,1.0800,9.4029,0
259.7423,45.9002,3.4198,1.2269,8.9999,0
260.0768,47.0456,3.4617,1.3684,10.5110,0
260.3044,48.1031,3.5140,1.4945,10.4150,0
260.3589,49.1800,3.5636,1.6057,8.1781,0
260.3704,50.1931,3.6109,1.6963,9.7503,0
260.2986,51.4330,3.6745,1.7676,9.7764,0
260.1331,52.4339,3.7421,1.7841,10.8457,0
259.9319,53.4618,3.7827,1.7906,8.4364,0
259.6578,54.5583,3.8071,1.7887,11.3736,0
259.4447,55.6545,3.7959,1.7829,10.3614,0
259.2398,56.7786,3.8810,1.7791,10.3171,0
258.9555,57.8821,3.9073,1.7772,9.9502,0
258.7336,59.0543,3.9352,1.7778,10.5383,0
258.4902,60.2031,3.9709,1.7781,10.3952,0
258.2426,61.4345,4.0222,1.7777,10.5162,0
258.0375,62.7251,4.0406,1.7734,13.5376,0
257.7683,63.8677,4.1086,1.7638,10.4397,0
257.6068,64.8817,4.1448,1.7586,12.2308,0
257.3645,66.0337,4.1902,1.7490,10.8947,0
257.1291,67.3423,4.2428,1.7418,12.2353,0
256.9290,68.5630,4.2765,1.7346,11.0036,0
256.7648,69.5964,4.3319,1.7305,13.2448,0
256.5827,70.8651,4.3742,1.7284,12.6689,0
256.4065,71.9579,4.4195,1.7291,12.1058,0
256.2005,73.2887,4.4838,1.7283,13.0440,0
256.0360,74.3859,4.5146,1.7296,12.7969,0
255.8496,75.4738,4.5431,1.7309,13.5312,0
255.7327,76.5204,4.5883,1.7326,12.8177,0
255.5496,77.6106,4.6237,1.7337,13.0247,0
255.3719,78.6751,4.6573,1.7335,13.2204,0
255.1868,79.7668,4.7034,1.7319,12.3155,0
255.0062,80.9051,4.7428,1.7293,14.2839,0
254.8507,82.0551,4.7888,1.7282,13.8878,0
254.6945,83.1833,4.8115,1.7270,13.4140,0
254.5099,84.2674,4.8369,1.7258,14.0677,0
254.3084,85.3865,4.9038,1.7260,13.5159,0
254.1872,86.5515,4.9294,1.7284,14.3573,0
253.9655,87.5997,4.9772,1.7292,12.1388,0
253.7843,88.8197,5.0161,1.7314,14.3621,0
253.6137,89.9496,5.0580,1.7353,14.1089,0
253.4565,91.0845,5.1005,1.7382,13.4876,0
253.2409,92.2448,5.1541,1.7417,15.4256,0
253.0540,93.3616,5.1820,1.7454,12.5920,0
252.8277,94.5815,5.2226,1.7498,15.6946,0
252.6484,95.6444,5.2555,1.7544,14.9249,0
252.4474,96.7562,5.3076,1.7611,12.3624,0
252.2777,97.7774,5.3415,1.7714,12.4254,0
252.0347,98.8873,5.3847,1.7862,12.6371,0
251.8448,99.9029,5.4432,1.8031,11.7941,0
251.6112,100.9415,5.4936,1.8240,13.6898,0
251.3243,101.9085,5.5153,1.8480,11.5988,0
251.0623,102.9253,5.5483,1.8761,12.9412,0
250.6653,104.1288,5.5883,1.9163,11.7335,0
250.2611,105.2723,5.6379,1.9600,12.0815,0
249.7998,106.4183,5.6722,2.0050,10.8828,0
249.3111,107.5011,5.7092,2.0507,10.1378,0
248.7650,108.5411,5.7419,2.0988,10.0671,0
248.1801,109.5804,5.7713,2.1485,10.2617,0
247.5458,110.5750,5.8068,2.2020,10.7370,0
246.8723,111.5090,5.8267,2.2590,11.2759,0
246.1508,112.4171,5.8481,2.3174,10.7413,0
245.3507,113.2932,5.8899,2.3771,11.5426,0
244.5370,114.0869,5.8750,2.4389,9.9627,0
243.6604,114.8736,5.8664,2.5092,9.9461,0
242.7033,115.5774,5.8845,2.5845,10.4056,0
241.7337,116.1780,5.8593,2.6603,9.6756,0
240.6738,116.7221,5.8822,2.7346,9.8746,0
239.5587,117.1538,5.8598,2.8049,11.1552,0
238.4571,117.5268,5.8675,2.8702,11.1572,0
237.3037,117.8417,5.8400,2.9330,10.8516,0
236.1323,118.0742,5.8190,2.9879,10.8784,0
234.9705,118.2468,5.8013,3.0419,10.8406,0
233.7878,118.3139,5.7785,3.0939,10.0143,0
232.5726,118.3828,5.7591,-3.1363,10.3499,0
231.3423,118.3761,5.7082,-3.0891,11.1364,0
230.1091,118.2695,5.6658,-3.0466,11.6544,0
228.8525,118.1436,5.6013,-3.0142,11.7454,0
227.8456,118.0183,5.6067,-3.0013,12.0481,0
226.8519,117.8948,5.5442,-2.9983,12.6657,0
225.8490,117.7396,5.4995,-2.9985,13.1051,0
224.8215,117.6193,5.4045,-2.9984,12.9701,0
223.7460,117.4334,5.3493,-3.0011,13.3256,0
222.3817,117.2804,5.3014,-3.0025,13.6579,0
221.3067,117.1126,5.2419,-3.0038,12.3094,0
220.2230,117.0237,5.1764,-3.0041,13.5850,0
219.1678,116.8354,5.1483,-3.0065,12.2767,0
218.0198,116.7076,5.0973,-3.0081,14.7311,0
216.9572,116.5594,5.0375,-3.0105,12.3760,0
215.7811,116.4179,5.0031,-3.0128,14.6253,0
214.7161,116.2849,4.9401,-3.0142,13.5186,0
213.5547,116.1396,4.9168,-3.0164,13.6045,0
212.4224,115.9668,4.8868,-3.0197,15.1027,0
211.2998,115.8542,4.8600,-3.0245,12.7164,0
210.1555,115.7562,4.7704,-3.0292,14.1704,0
209.0331,115.6347,4.7765,-3.0346,12.5261,0
207.7962,115.5038,4.7385,-3.0413,13.0674,0
206.6322,115.4087,4.6668,-3.0483,14.8716,0
205.5124,115.2993,4.5959,-3.0549,12.8057,0
204.3343,115.2144,4.6040,-3.0606,14.8262,0
203.2268,115.0993,4.6167,-3.0669,12.6287,0
202.0753,115.0435,4.5736,-3.0723,13.5721,0
200.9260,114.9785,4.5364,-3.0780,13.4701,0
199.7590,114.8948,4.5173,-3.0830,14.3092,0
198.6296,114.8309,4.4758,-3.0886,13.9162,0
197.4459,114.7959,4.4296,-3.0934,14.5818,0
196.3678,114.7754,4.4181,-3.0983,12.9533,0
195.1491,114.7239,4.3954,-3.1042,14.6840,0
194.0387,114.6691,4.3666,-3.1114,15.0573,0
192.8660,114.6376,4.3289,-3.1173,13.1689,0
191.7830,114.5985,4.3086,-3.1242,13.4757,0
190.6052,114.5805,4.3093,-3.1292,12.4664,0
189.4824,114.5776,4.2566,-3.1342,14.2839,0
188.3450,114.5694,4.2873,-3.1381,12.4706,0
187.1788,114.5946,4.2167,3.1409,13.9233,0
186.0501,114.5840,4.1872,3.1361,13.7301,0
184.8357,114.5945,4.1489,3.1317,14.0624,0
183.6859,114.6082,4.1021,3.1272,14.9842,0
182.5234,114.6417,4.0869,3.1229,13.1004,0
181.3240,114.6597,4.0350,3.1187,15.0376,0
180.1990,114.6925,3.9949,3.1157,13.7636,0
179.0057,114.7428,3.9853,3.1123,14.1836,0
177.8584,114.7846,3.9481,3.1093,14.1463,0
176.6503,114.8311,3.8949,3.1076,13.3352,0
175.4557,114.8691,3.8797,3.1065,14.6525,0
174.2550,114.9146,3.8452,3.1058,13.6588,0
173.0271,114.9832,3.8216,3.1052,15.3431,0
171.8414,115.0207,3.7755,3.1029,14.4705,0
170.5929,115.0735,3.7311,3.1021,15.1218,0
169.3969,115.1348,3.7031,3.1008,15.1763,0
168.1190,115.1840,3.6548,3.0990,14.8453,0
166.8794,115.2422,3.6165,3.0979,15.6974,0
165.6449,115.3084,3.5677,3.0966,14.0882,0
164.3671,115.3616,3.5316,3.0952,15.0893,0
163.1167,115.4307,3.4866,3.0939,15.4601,0
161.8336,115.4865,3.4433,3.0927,14.9266,0
160.6027,115.5596,3.4268,3.0914,15.2131,0
159.3606,115.6233,3.4118,3.0898,14.4944,0
158.0737,115.6953,3.3806,3.0875,15.8804,0
156.8688,115.7735,3.3626,3.0870,14.4667,0
155.6318,115.8489,3.3364,3.0874,14.5207,0
154.3897,115.9260,3.3053,3.0879,15.1473,0
153.1948,115.9945,3.2697,3.0859,13.8917,0
151.9846,116.0743,3.2168,3.0845,13.9063,0
150.8066,116.1357,3.1730,3.0842,14.6801,0
149.6571,116.2267,3.1344,3.0848,13.5676,0
148.5439,116.3067,3.0868,3.0859,12.9827,0
147.4077,116.3615,3.0602,3.0875,13.6863,0
146.3017,116.4474,2.9956,3.0915,14.2465,0
145.2281,116.4995,2.9587,3.0979,12.8140,0
144.1237,116.5463,2.8794,3.1051,12.9954,0
143.0487,116.6184,2.8404,3.1130,12.6114,0
141.9236,116.6424,2.7985,3.1218,14.0060,0
140.8516,116.6853,2.7850,3.1312,12.8813,0
139.7507,116.7128,2.7401,3.1415,14.4702,0
138.6687,116.7155,2.6418,-3.1296,13.2125,0
137.5930,116.7115,2.5931,-3.1167,13.3826,0
136.5302,116.6805,2.5375,-3.1035,12.3418,0
135.4675,116.6627,2.5775,-3.0903,12.7844,0
134.4675,116.6094,2.5761,-3.0739,11.2869,0
133.4271,116.5346,2.5912,-3.0579,13.3949,0
132.1269,116.4290,2.5856,-3.0375,11.9643,0
130.8137,116.2968,2.5767,-3.0171,11.4920,0
129.5075,116.1356,2.5762,-2.9983,11.8255,0
128.4923,115.9853,2.5564,-2.9864,12.2134,0
127.2223,115.7593,2.5710,-2.9736,11.1989,0
126.2132,115.6000,2.5601,-2.9669,12.1188,0
125.2150,115.3908,2.5541,-2.9601,11.7046,0
124.1830,115.2122,2.5321,-2.9546,12.6993,0
123.1177,115.0104,2.4986,-2.9492,13.1911,0
122.0546,114.8157,2.4666,-2.9454,13.2800,0
120.9588,114.6008,2.4371,-2.9423,13.6070,0
119.8638,114.3720,2.3905,-2.9398,13.2942,0
118.7127,114.1442,2.3483,-2.9373,13.4592,0
117.5386,113.8941,2.3283,-2.9357,14.4708,0
116.3275,113.6573,2.2762,-2.9343,14.8077,0
115.1067,113.4124,2.2559,-2.9331,14.6409,0
113.8695,113.1519,2.2242,-2.9319,15.5386,0
112.6318,112.9070,2.1857,-2.9320,15.7936,0
111.3612,112.6360,2.1575,-2.9311,15.2859,0
110.0704,112.3399,2.1452,-2.9309,16.3290,0
108.7826,112.0907,2.1077,-2.9306,15.7654,0
107.4588,111.8005,2.0658,-2.9300,16.3298,0
106.1374,111.5117,2.0292,-2.9295,16.5025,0
104.8337,111.2448,1.9689,-2.9285,16.2979,0
103.4257,110.9528,1.9571,-2.9274,16.8382,0
102.0490,110.6386,1.9184,-2.9266,17.3765,0
100.7091,110.3529,1.8742,-2.9250,16.1170,0
99.7066,110.1301,1.8664,-2.9241,17.5785,0
98.3209,109.8413,1.8447,-2.9236,18.6706,0
96.9422,109.5389,1.8142,-2.9222,16.0002,0
95.9441,109.3125,1.7806,-2.9218,18.6340,0
94.5429,108.9923,1.7492,-2.9207,17.4507,0
93.1043,108.6869,1.7279,-2.9199,17.3947,0
91.6766,108.3554,1.6767,-2.9188,17.6584,0
90.2136,108.0431,1.6665,-2.9184,18.7763,0
88.8163,107.7342,1.6072,-2.9175,17.4274,0
87.4310,107.4236,1.5589,-2.9171,16.0870,0
86.0157,107.0939,1.5309,-2.9161,17.3340,0
84.6109,106.7959,1.5025,-2.9158,17.2348,0
83.2769,106.4839,1.4596,-2.9145,16.0353,0
81.9372,106.1610,1.4172,-2.9139,15.9594,0
80.6219,105.8879,1.3845,-2.9140,16.0595,0
79.3454,105.5965,1.3669,-2.9130,15.8565,0
78.0766,105.3031,1.3393,-2.9129,15.1312,0
76.8286,105.0084,1.3162,-2.9121,15.2922,0
75.6463,104.7534,1.2867,-2.9118,14.3415,0
74.4382,104.4846,1.2627,-2.9117,14.7441,0
73.2803,104.1996,1.2452,-2.9113,14.7030,0
72.1366,103.9484,1.2290,-2.9114,13.3735,0
71.0173,103.6947,1.2095,-2.9112,14.0737,0
69.9187,103.4296,1.1897,-2.9109,13.6633,0
68.8427,103.1755,1.1633,-2.9103,13.4028,0
67.7958,102.9490,1.1475,-2.9100,12.4785,0
