x,y,z,yaw,velocity,change_flag
89.1803,-130.3285,-2.4918,-0.1856,11.1851,0
90.3953,-130.573,-2.4837,-0.1741,11.6516,0
91.6824,-130.8143,-2.4889,-0.1589,11.4798,0
92.7051,-130.9865,-2.4859,-0.1455,12.7683,0
93.7022,-131.1239,-2.4972,-0.1321,11.9111,0
94.7252,-131.271,-2.4833,-0.1178,12.0344,0
95.8073,-131.3963,-2.4827,-0.1057,13.5628,0
96.8911,-131.5103,-2.4774,-0.0933,12.4055,0
97.9469,-131.6153,-2.4817,-0.0818,13.2725,0
99.0714,-131.7039,-2.4689,-0.0692,13.3864,0
100.1979,-131.7861,-2.4703,-0.0573,14.7335,0
100.8018,-131.4588,-2.452,-0.0616,15.9214,0
102.0768,-131.531,-2.4378,-0.0455,15.7676,0
103.3868,-131.5906,-2.4453,-0.0286,15.3794,0
104.7248,-131.6312,-2.4142,-0.0111,16.0874,0
106.0655,-131.6687,-2.4434,0.0053,15.9428,0
107.4434,-131.6642,-2.4137,0.0208,17.2072,0
108.8121,-131.6249,-2.428,0.0362,16.3599,0
110.2099,-131.587,-2.3996,0.0534,16.7914,0
111.6318,-131.4943,-2.4087,0.071,16.9743,0
113.0767,-131.3798,-2.3904,0.0884,17.0997,0
114.5458,-131.2815,-2.3913,0.1056,17.8836,0
115.5416,-131.132,-2.3765,0.1157,17.8084,0
117.0248,-130.9846,-2.386,0.1287,17.6294,0
118.0183,-130.8429,-2.3634,0.1367,17.7923,0
119.0582,-130.7121,-2.3593,0.1441,19.4057,0
120.086,-130.5649,-2.3584,0.151,18.3923,0
121.1074,-130.4294,-2.3483,0.1565,18.7314,0
122.1449,-130.2326,-2.3365,0.16,18.657,0
123.1779,-130.078,-2.3107,0.1613,18.8399,0
124.2128,-129.9144,-2.2929,0.1632,18.6749,0
125.2577,-129.7561,-2.2777,0.1642,19.2156,0
126.3241,-129.5751,-2.2605,0.1638,19.567,0
127.3706,-129.4091,-2.2609,0.1608,19.1006,0
128.4485,-129.2512,-2.2527,0.1587,19.5643,0
129.5133,-129.0848,-2.2483,0.1593,19.2364,0
130.5626,-128.9089,-2.2096,0.1608,19.1453,0
131.6227,-128.7287,-2.2419,0.1613,19.1928,0
132.6964,-128.5608,-2.2321,0.1618,19.368,0
133.7998,-128.3867,-2.2052,0.162,20.1774,0
134.8746,-128.2123,-2.2108,0.1613,19.5752,0
135.9561,-128.0571,-2.1916,0.1611,20.0204,0
137.0626,-127.8939,-2.1789,0.16,20.118,0
138.1506,-127.7117,-2.1651,0.1593,19.8306,0
139.2553,-127.5462,-2.1715,0.1603,19.9632,0
140.3617,-127.3551,-2.1439,0.1609,20.0611,0
141.4668,-127.186,-2.1672,0.1616,19.8551,0
142.5584,-127.0036,-2.1547,0.1632,20.4021,0
143.666,-126.8354,-2.147,0.165,19.8736,0
144.794,-126.6481,-2.1195,0.1657,20.4742,0
