4.14,-0.25,,0
6.21,-0.38,,0
8.27,-0.5,,0
10.33,-0.62,,0
12.39,-0.74,,0
14.45,-0.86,,0
16.5,-0.98,,0
18.55,-1.1,,0
20.59,-1.21,,0
22.64,-1.33,,0
24.68,-1.44,,0
26.71,-1.56,,0
28.75,-1.67,,0
30.78,-1.78,,0
32.81,-1.89,,0
34.83,-2,,0
36.85,-2.11,,0.01
38.87,-2.22,,0.01
40.88,-2.33,,0.01
42.9,-2.44,,0.01
44.91,-2.54,,0.01
46.91,-2.65,,0.01
48.91,-2.75,,0.01
50.91,-2.86,,0.01
52.91,-2.96,,0.01
54.9,-3.06,,0.01
56.89,-3.16,,0.01
58.88,-3.27,,0.01
60.87,-3.37,,0.01
62.85,-3.47,,0.01
64.84,-3.57,,0.01
66.82,-3.67,,0.01
68.8,-3.77,,0.01
70.78,-3.87,,0.01
72.76,-3.97,,0.01
74.74,-4.06,,0.01
76.72,-4.16,,0.01
78.7,-4.26,,0.01
80.68,-4.36,,0.01
82.66,-4.45,,0.01
84.64,-4.55,,0.01
86.61,-4.65,,0.01
88.59,-4.74,,0.01
90.56,-4.83,,0.01
92.54,-4.92,,0.01
94.51,-5.01,,0.01
96.48,-5.11,,0.01
98.46,-5.19,,0.01
100.43,-5.28,,0.01
102.4,-5.37,,0.01
104.37,-5.46,,0.01
106.34,-5.54,,0.02
108.31,-5.63,,0.02
110.28,-5.71,,0.02
112.25,-5.79,,0.02
114.22,-5.87,,0.02
116.19,-5.95,,0.02
118.16,-6.03,,0.02
120.13,-6.11,,0.02
122.09,-6.19,,0.02
124.06,-6.27,,0.02
126.03,-6.34,,0.02
127.99,-6.41,,0.02
129.95,-6.49,,0.02
131.92,-6.56,,0.02
133.88,-6.63,,0.02
135.84,-6.7,,0.02
137.8,-6.76,,0.02
139.76,-6.83,,0.02
141.72,-6.89,,0.02
143.68,-6.96,,0.02
145.64,-7.02,,0.02
147.6,-7.08,,0.02
149.56,-7.14,,0.03
151.52,-7.2,,0.03
153.48,-7.25,,0.03
155.43,-7.31,,0.03
157.39,-7.36,,0.03
159.34,-7.42,,0.03
161.3,-7.47,,0.03
163.25,-7.52,,0.03
165.21,-7.57,,0.03
167.16,-7.62,,0.03
169.11,-7.67,,0.03
171.07,-7.72,,0.03
173.02,-7.76,,0.03
174.97,-7.81,,0.03
176.92,-7.85,,0.03
178.87,-7.9,,0.03
180.82,-7.94,,0.03
182.77,-7.98,,0.03
184.72,-8.02,,0.03
186.67,-8.06,,0.03
188.61,-8.09,,0.04
190.56,-8.13,,0.04
192.51,-8.16,,0.04
194.45,-8.19,,0.04
196.4,-8.22,,0.04
198.34,-8.25,,0.04
200.28,-8.28,,0.04
202.23,-8.31,,0.04
204.17,-8.33,,0.04
206.11,-8.36,,0.04
208.05,-8.38,,0.04
209.99,-8.4,,0.04
211.93,-8.42,,0.04
213.87,-8.44,,0.04
215.81,-8.46,,0.04
217.75,-8.47,,0.04
219.68,-8.49,,0.04
221.62,-8.5,,0.04
223.56,-8.52,,0.04
225.49,-8.53,,0.04
227.43,-8.54,,0.05
229.36,-8.55,,0.05
231.3,-8.55,,0.05
233.23,-8.56,,0.05
235.17,-8.57,,0.05
237.1,-8.57,,0.05
239.04,-8.57,,0.05
240.97,-8.58,,0.05
242.9,-8.58,,0.05
244.83,-8.58,,0.05
246.77,-8.58,,0.05
248.7,-8.58,,0.05
250.63,-8.58,,0.05
252.57,-8.58,,0.05
254.5,-8.57,,0.05
256.43,-8.57,,0.05
258.36,-8.56,,0.05
260.3,-8.56,,0.05
